time,heart_rate,x_motion,y_motion,z_motion,step_count,sleep_label,time_feature,heart_rate_feature,count_feature,cosine_feature,psg_label,subject_id
-1.5238554907204598,2.071244980017145,-0.45455158539968143,-0.4676587633339203,1.8966139483013507,-0.023690051368226675,0,-1.5238554907630035,-0.4919651422317633,-0.1502718209616681,2.2448505450843173,0,46343
-1.520149277575629,2.9772496998646316,-0.39434066782656846,-0.4307701395227681,1.901334261786051,-0.023690051368226675,0,-1.520149425866834,-0.4804286200569584,-0.1739794177752188,2.235036269526755,0,46343
-1.516443064430798,1.7088430920781503,-0.4429110126073843,-0.3862437964189397,1.9248334556026232,-0.15446983738604977,0,-1.5164429162250876,-0.4571961816314195,-0.21152607233499535,2.225226716912194,0,46343
-1.5127368512859674,1.7994435640628992,-0.44411526018815684,-0.420195069708804,1.9148720585458014,-0.15446983738604977,0,-1.512736851328918,-0.4311307390638925,-0.2396313395860051,2.2154218872406353,0,46343
-1.5090306381411365,1.9806445080323964,-0.4406355108073083,-0.4081822281150164,1.9213245631332483,-0.15446983738604977,0,-1.509030786432749,-0.38545982515706595,-0.25261369661127875,2.2056265034550795,0,46343
-1.5053244249963056,1.9806445080323964,-0.44658952129768076,-0.37225211882374654,1.9305389295945812,-0.15446983738604977,0,-1.5053242767910022,-0.3245622658459025,-0.25658046965918574,2.1958358426125257,0,46343
-1.5016182118514747,1.935344272040022,-0.4451865144074605,-0.3672579136773415,1.9316027249013643,-0.15446983738604977,0,-1.5016182118948331,-0.2936909415173383,-0.2574051077788292,2.1860546276559756,0,46343
-1.497911998706644,2.2524459239866426,-0.41570583212670537,-0.3657887318022579,1.928784483359894,-0.15446983738604977,0,-1.4979121469986638,-0.2877873458371658,-0.25752346971824025,2.1762781356424266,0,46343
-1.4942057855618132,1.8900440360476478,-0.4120916279188772,-0.3752350646446061,1.929926913466202,-0.15446983738604977,0,-1.4942056373569172,-0.29232255841266264,-0.2575351560869416,2.1665110895148816,0,46343
-1.4904995724169823,1.8447438000552734,-0.41354140170543824,-0.3737354859031414,1.9302778027131395,-0.15446983738604977,0,-1.490499572460748,-0.33353043819346967,-0.2575360550383801,2.1567534892733398,0,46343
-1.4867933592721514,1.9806445080323964,-0.4113565107670223,-0.37225110559486724,1.92810495999796,-0.15446983738604977,0,-1.4867935075645786,-0.410331315872821,-0.2575360550383801,2.1469958890317975,0,46343
-1.4830871461273205,1.8900440360476478,-0.41363055110158775,-0.35726950338453134,1.9338208197181574,-0.15446983738604977,0,-1.483086997922832,-0.5163043168826223,-0.2575360550383801,2.1372524576192613,0,46343
-1.4793809329824898,1.7541433280705248,-0.41461119445923117,-0.4326101631677005,1.9153705735012816,-0.15446983738604977,0,-1.4793809330266627,-0.6042507501354426,-0.2575360550383801,2.127513749149726,0,46343
-1.475674719837659,1.7994435640628992,-0.4225951805438915,-0.42362586269434427,1.9196376241321151,-0.15446983738604977,1,-1.4756748681304936,-0.6190593620198898,-0.2575360550383801,2.1177797636231928,1,46343
-1.471968506692828,1.5729423841010275,-0.4218819853746961,-0.4196377938251515,1.9185397042896897,-0.15446983738604977,1,-1.4719683584887469,-0.6084551448175013,-0.2575360550383801,2.108055223982663,1,46343
-1.4682622935479972,1.5729423841010275,-0.4125826803304543,-0.4106717314716239,1.9203282750600197,-0.15446983738604977,1,-1.4682622935925778,-0.5994959947761186,-0.2575360550383801,2.0983401302281366,1,46343
-1.4645560804031665,1.7088430920781503,-0.4241121817439423,-0.4136384656304134,1.9221168458303504,-0.15446983738604977,1,-1.4645562286964082,-0.602043292555592,-0.2575360550383801,2.088629759416612,1,46343
-1.4608498672583357,1.6635428560857761,-0.4248911428611167,-0.40365208179536205,1.9256828598050406,-0.15446983738604977,2,-1.4608497190546619,-0.618827789494483,-0.2575360550383801,2.078928834491091,2,46343
-1.4571436541135048,1.5729423841010275,-0.43091238076497906,-0.3527707671601374,1.9362777862844514,-0.15446983738604977,2,-1.4571436541584923,-0.6579936206421585,-0.2575360550383801,2.069237355451573,2,46343
-1.4534374409686739,1.935344272040022,-0.4186711456478064,-0.35624918190300775,1.9355982629225172,-0.15446983738604977,2,-1.453437589262323,-0.7109154612860691,-0.2575360550383801,2.059550599355057,2,46343
-1.4497312278238432,1.6635428560857761,-0.44101549184007616,-0.20815159597905808,1.9634105013092682,-0.15446983738604977,2,-1.4497310796205765,-0.7786068171542933,-0.2575360550383801,2.049873289144544,2,46343
-1.4460250146790123,1.3917414401315302,-0.44386973398236834,-0.20966637315371328,1.9619616922199048,-0.15446983738604977,2,-1.4460250147244071,-0.8310835573597598,-0.2575360550383801,2.040200701877033,2,46343
-1.4423188015341815,1.4370416761239044,-0.44389311743053855,-0.19923112892510186,1.9622903263349014,-0.15446983738604977,2,-1.442318949828238,-0.8607067959994439,-0.2575360550383801,2.0305375604955254,2,46343
-1.4386125883893506,1.9806445080323964,-0.44897609447656617,-0.18825380724602853,1.9633088695400707,-0.15446983738604977,2,-1.4386124401864913,-0.874540998815946,-0.2575360550383801,2.0208838650000214,2,46343
-1.43490637524452,1.6635428560857761,-0.4418178364054208,-0.19021744481424377,1.9658667260378306,-0.15446983738604977,2,-1.4349063752903222,-0.8763785418422247,-0.2575360550383801,2.011234892447519,2,46343
-1.431200162099689,1.4370416761239044,-0.43827232107659336,-0.18172962649177776,1.9687309615186461,-0.15446983738604977,2,-1.4312003103941529,-0.8825317546601733,-0.2575360550383801,2.00159536578102,2,46343
-1.4274939489548581,1.4370416761239044,-0.44469400053037283,-0.1847764057320375,1.9633081277023396,-0.15446983738604977,2,-1.4274938007524063,-0.8849858219424052,-0.2575360550383801,1.9919652850005243,2,46343
-1.4237877358100273,1.6635428560857761,-0.4375357424592276,-0.18372366092637404,1.967655296808161,-0.15446983738604977,2,-1.423787735856237,-0.8947479572342237,-0.2575360550383801,1.9823399271630309,2,46343
-1.4200815226651966,1.5729423841010275,-0.4346376563516161,-0.1807549003098257,1.9654817122552501,-0.15446983738604977,2,-1.4200816709600677,-0.8959298793444161,-0.2575360550383801,1.9727240152115402,2,46343
-1.4163753095203657,1.4823419121162789,-0.4426216424362763,-0.17078270167908546,1.9683118232004224,-0.15446983738604977,2,-1.416375161318321,-0.8457117231205133,-0.2575360550383801,1.963117549146053,2,46343
-1.4126690963755348,1.8900440360476478,-0.44694758034778914,-0.16928413616650012,1.9697383771578452,-0.15446983738604977,2,-1.4126690964221518,-0.8002753891744885,-0.2575360550383801,1.9535205289665698,2,46343
-1.408962883230704,1.6635428560857761,-0.4411952520978856,-0.17226809521623904,1.9693993573146096,-0.15446983738604977,2,-1.4089630315259825,-0.7516030547435599,-0.2575360550383801,1.9439282317300877,2,46343
-1.405256670085873,1.527642148108653,-0.4397674002939844,-0.17175844108991686,1.9697613741275175,-0.15446983738604977,2,-1.4052565218842359,-0.7027803485428868,-0.2575360550383801,1.9343453803796093,2,46343
-1.4015504569410424,1.6635428560857761,-0.4440041888093476,-0.17529764956554944,1.9647012989618504,-0.15446983738604977,2,-1.4015504569880666,-0.6908438374605614,-0.2575360550383801,1.9247719749151344,2,46343
-1.3978442437962115,1.6182426200934017,-0.4433348376054717,-0.17775675605577568,1.9679720615194558,-0.15446983738604977,2,-1.3978443920918973,-0.6863687735929626,-0.2575360550383801,1.9152032923936613,2,46343
-1.3941380306513806,1.7088430920781503,-0.4454978065612281,-0.1772471019294536,1.969772501693488,-0.15446983738604977,3,-1.3941378824501507,-0.6818275461466758,-0.2575360550383801,1.9056440557581913,3,46343
-1.3904318175065498,1.6182426200934017,-0.44478461139203274,-0.16878866724448918,1.96828882623075,-0.15446983738604977,3,-1.3904318175539814,-0.679605051389851,-0.2575360550383801,1.896094265008725,3,46343
-1.386725604361719,1.6635428560857761,-0.44908716585537506,-0.17477279700603685,1.9683118232004226,-0.15446983738604977,3,-1.386725752657812,-0.698861660223343,-0.2575360550383801,1.8865539201452621,3,46343
-1.3830193912168882,1.7994435640628992,-0.44264356441893615,-0.17076851647477434,1.9701115215367235,-0.15446983738604977,3,-1.3830192430160655,-0.7146837778358685,-0.2575360550383801,1.8770230211678023,3,46343
-1.3793131780720573,1.7994435640628992,-0.44772800293047427,-0.16427473258690461,1.9725907432349583,-0.15446983738604977,3,-1.3793131781198962,-0.7210805929208033,-0.2575360550383801,1.8675015680763463,3,46343
-1.3756069649272264,1.9806445080323964,-0.4498675884380602,-0.15932713596895046,1.9700328867371983,-0.15446983738604977,3,-1.375607113223727,-0.7250323630296912,-0.2575360550383801,1.857984837927892,3,46343
-1.3719007517823958,1.8900440360476478,-0.4519867134284971,-0.1658047081947503,1.9697042526222022,-0.15446983738604977,3,-1.3719006035819803,-0.7461355371956467,-0.2575360550383801,1.8484775536654408,3,46343
-1.368194538637565,1.935344272040022,-0.44915585473437564,-0.16376406523170306,1.9736767936736828,-0.15446983738604977,3,-1.3681945386858112,-0.7779933003337353,-0.2575360550383801,1.8389797152889935,3,46343
-1.364488325492734,1.7994435640628992,-0.4500692706785295,-0.11546445778110814,1.9756129901525552,-0.15446983738604977,3,-1.3644884737896419,-0.7957131096804376,-0.2575360550383801,1.8294913227985492,3,46343
-1.3607821123479031,1.935344272040022,-0.4550879432420886,-0.1174595054445838,1.9756129901525552,-0.15446983738604977,3,-1.3607819641478953,-0.8228973182148643,-0.2575360550383801,1.8200123761941085,3,46343
-1.3570758992030725,1.8900440360476478,-0.4515848104130695,-0.11292935912492931,1.9806611959145206,-0.15446983738604977,3,-1.357075899251726,-0.849305608417409,-0.2575360550383801,1.8105381525326696,3,46343
-1.3533696860582416,1.935344272040022,-0.45660348297662867,-0.11391928374007189,1.9806500683485502,-0.15446983738604977,3,-1.3533698343555565,-0.8969253404601254,-0.2575360550383801,1.8010780977002359,3,46343
-1.3496634729134107,1.8900440360476478,-0.4465003719015315,-0.10948134124843989,1.976326638050132,-0.15446983738604977,3,-1.3496633247138101,-0.9354054763377657,-0.2575360550383801,1.791622765810804,3,46343
-1.3459572597685798,1.8900440360476478,-0.4465018333670421,-0.11198604303823764,1.9766997824290107,-0.15446983738604977,3,-1.3459572598176406,-0.9446383030000834,-0.2575360550383801,1.7821768798073752,3,46343
-1.3422510466237492,1.8900440360476478,-0.4479282237054327,-0.1114763889119155,1.9766997824290107,-0.15446983738604977,3,-1.3422511949214715,-0.9352280376494672,-0.2575360550383801,1.7727404396899498,3,46343
-1.3385448334789183,1.8900440360476478,-0.44509590354580036,-0.10796757730266404,1.978850370012249,-0.15446983738604977,3,-1.3385446852797247,-0.9298417208572158,-0.2575360550383801,1.763313445458528,3,46343
-1.3348386203340874,1.8900440360476478,-0.46273579225930006,-0.016825613145750408,1.9859823979616296,-0.15446983738604977,3,-1.3348386203835556,-0.9279891406539625,-0.2575360550383801,1.7538958971131093,3,46343
-1.3311324071892565,1.8447438000552734,-0.45562137815347437,-0.00980798992724734,1.9906567175069851,-0.15446983738604977,3,-1.3311325554873863,-0.9324190929906382,-0.2575360550383801,1.7444877946536945,3,46343
-1.3274261940444256,1.8447438000552734,-0.45488626100161933,-0.00881806531210476,1.9899438114471395,-0.15446983738604977,3,-1.3274260458456397,-0.9274026907519588,-0.2575360550383801,1.7350891380802833,3,46343
-1.323719980899595,1.6635428560857761,-0.4585209257265964,-0.0023242814242350135,1.9920714020607055,-0.15446983738604977,3,-1.3237199809494704,-0.9213427084312517,-0.2575360550383801,1.7256999273928748,3,46343
-1.320013767754764,1.8900440360476478,-0.4577858085747413,-0.0038238601656997175,1.9917212546514997,-0.15446983738604977,3,-1.320013916053301,-0.9198871097001241,-0.2575360550383801,1.71632016259147,3,46343
-1.3163075546099332,1.7994435640628992,-0.45566668358430445,0.00018042036556280383,1.9931470667711906,-0.15446983738604977,3,-1.3163074064115545,-0.9071385910611779,-0.2575360550383801,1.7069498436760688,3,46343
-1.3126013414651023,1.8900440360476478,-0.4563360347881803,-0.0053234389071644215,1.9906455899410147,-0.15446983738604977,3,-1.3126013415153852,-0.8993192590344593,-0.2575360550383801,1.6975842477036691,3,46343
-1.3088951283202717,2.0259447440247706,-0.4599253940823274,0.001138934885444913,1.989162656316008,-0.15446983738604977,3,-1.3088952766192161,-0.8964531731031273,-0.2575360550383801,1.6882328205602752,3,46343
-1.3051889151754408,1.935344272040022,-0.4570711519400354,0.0006444791923133227,1.9909853516219815,-0.15446983738604977,3,-1.3051887669774693,-0.8960291247124478,-0.2575360550383801,1.6788908393028836,3,46343
-1.30148270203061,1.935344272040022,-0.4599706995131576,0.0006434659634339536,1.991686388278125,-0.15446983738604977,3,-1.3014827020813002,-0.8970005263449977,-0.2575360550383801,1.6695535809884947,3,46343
-1.297776488885779,1.9806445080323964,-0.46282494165544946,0.002623315193719109,1.9891507869123062,-0.15446983738604977,3,-1.2977766371851307,-0.8984049986744121,-0.2575360550383801,1.6602304915031108,3,46343
-1.2940702757409484,1.8900440360476478,-0.4556433001361339,0.0021430447048986574,1.9916975158440955,-0.15446983738604977,3,-1.2940701275433844,-0.901466567906412,-0.2575360550383801,1.65091684790373,3,46343
-1.2903640625961175,1.8900440360476478,-0.45637987875349967,0.0046335612903852805,1.9909623546523092,-0.15446983738604977,3,-1.2903640626472148,-0.9259260399730669,-0.2575360550383801,1.6416126501903527,3,46343
-1.2866578494512866,1.935344272040022,-0.4570930739226951,0.0021430447048986574,1.991686388278125,-0.15446983738604977,3,-1.2866579977510455,-0.9644422650754458,-0.2575360550383801,1.632317898362979,3,46343
-1.2829516363064557,1.9806445080323964,-0.45348179264588834,-0.0008399011159608455,1.990996479187952,-0.15446983738604977,3,-1.282951488109299,-0.9947632287267446,-0.2575360550383801,1.6230325924216085,3,46343
-1.279245423161625,1.935344272040022,-0.4599487775304978,0.004122893935183813,1.989864434809883,-0.15446983738604977,3,-1.2792454232131296,-1.012040945070398,-0.2575360550383801,1.6137567323662414,3,46343
-1.2755392100167942,2.071244980017145,-0.45999262149581716,0.006133140031849984,1.992026149959092,-0.15446983738604977,3,-1.2755393583169605,-1.014314566228936,-0.2575360550383801,1.604490318196878,3,46343
-1.2718329968719633,1.8900440360476478,-0.4570711519400352,0.0021430447048986574,1.9909734822182794,-0.15446983738604977,3,-1.2718328486752137,-1.0120289153288182,-0.2575360550383801,1.5952333499135176,3,46343
-1.2681267837271324,1.9806445080323964,-0.4585209257265964,0.0036284382420522228,1.9905884684356991,-0.15446983738604977,3,-1.2681267837790446,-1.0078305355175494,-0.2575360550383801,1.585985827516161,3,46343
-1.2644205705823017,1.8900440360476478,-0.4585443091747668,0.006627595724981575,1.9916641331461842,-0.15446983738604977,3,-1.2644207188828753,-0.9990217572459115,-0.2575360550383801,1.5767524739478096,3,46343
-1.2607143574374708,2.0259447440247706,-0.45276713601118224,-0.0043031174256408,1.9935439499574727,-0.15446983738604977,3,-1.2607142092411288,-0.9940955780690787,-0.2575360550383801,1.5675238433224599,3,46343
-1.25700814429264,1.9806445080323964,-0.45631411280552064,-0.005849304695556425,1.9884838747918057,-0.15446983738604977,3,-1.2570081443449594,-0.9985826716782572,-0.2575360550383801,1.5583093815261153,3,46343
-1.253301931147809,1.935344272040022,-0.45276713601118224,0.0016637874449575748,1.9917093852477974,-0.15446983738604977,3,-1.2533020794487901,-0.9983240322342966,-0.2575360550383801,1.5491043656157741,3,46343
-1.2495957180029782,1.9806445080323964,-0.45134074567279175,0.00016522193237223994,1.9920714020607055,-0.15446983738604977,3,-1.2495955698070436,-0.9955241098816523,-0.2575360550383801,1.5399040726484343,3,46343
-1.2458895048581475,1.935344272040022,-0.4636053642381346,0.0006900744918849018,1.9956596711673367,-0.15446983738604977,3,-1.2458895049108742,-0.9032770440141369,-0.2575360550383801,1.5307226714531017,3,46343
-1.2421832917133167,1.7541433280705248,-0.45637987875349967,0.004153290801564829,1.991686388278125,-0.15446983738604977,3,-1.242183440014705,-0.8760747908673406,-0.2575360550383801,1.5215459932007707,3,46343
-1.2384770785684858,1.9806445080323964,-0.4513188236901319,-0.00034544542282925517,1.9917205128137683,-0.15446983738604977,3,-1.2384769303729584,-0.7771722704709298,-0.2575360550383801,1.512378760834443,3,46343
-1.2347708654236549,1.9806445080323964,-0.4584975422784261,0.001138934885444913,1.9906114654053715,-0.15446983738604977,3,-1.234770865476789,-0.6360784389195822,-0.2575360550383801,1.5032256972971207,3,46343
-1.2310646522788242,1.9806445080323964,-0.45352563661120765,0.006657992591362646,1.9938488452650656,-0.15446983738604977,3,-1.2310648005806197,-0.5715268456036251,-0.2575360550383801,1.4940773567028,3,46343
-1.2273584391339933,1.935344272040022,-0.45060416705542594,0.00015002349918173232,1.990996479187952,-0.15446983738604977,3,-1.2273582909388732,-0.5597888252573625,-0.2575359052131404,1.4849431849374843,3,46343
-1.2236522259891625,1.9806445080323964,-0.4592560428784515,0.006626582496102234,1.9920268917968236,-0.15446983738604977,3,-1.2236522260427038,-0.542995306012287,-0.2575341073102632,1.4758184590581727,3,46343
-1.2199460128443316,2.071244980017145,-0.4578296525400607,0.00266891049329066,1.993859972831036,-0.15446983738604977,3,-1.2199461611465345,-0.4223640648877829,-0.2575123826504979,1.4667079020078655,3,46343
-1.216239799699501,1.9806445080323964,-0.45205394084198697,0.005622472676648489,1.99061072356764,-0.15446983738604977,3,-1.216239651504788,-0.1973357189004008,-0.2573292962075102,1.4576020679005601,3,46343
-1.21253358655467,1.935344272040022,-0.45711499590535476,0.004153290801564829,1.99313593920522,-0.15446983738604977,3,-1.2125335866086187,0.017154573463280563,-0.25627018158764114,1.44851040262226,3,46343
-1.2088273734098391,1.9806445080323964,-0.4499143553344009,0.005622472676648489,1.9906114654053717,-0.15446983738604977,3,-1.2088275217124496,0.05669031916452798,-0.2521006949903377,1.4394281832299634,3,46343
-1.2051211602650083,1.9806445080323964,-0.45635795677084,0.005128016983516899,1.990600337839401,-0.15446983738604977,3,-1.2051210120707028,0.06649155111648014,-0.24116824689547145,1.430360132666672,3,46343
-1.2014149471201776,1.9806445080323964,-0.45421690979774343,0.0056376711098390245,1.991686388278125,-0.15446983738604977,3,-1.2014149471745337,0.07349887558657797,-0.2229650795654929,1.421296805046382,3,46343
-1.1977087339753467,1.9806445080323964,-0.45281097997650155,0.00467915658995686,1.9945847482945835,-0.15446983738604977,3,-1.1977088822783644,0.07934232255885261,-0.206320544204746,1.4122476462550972,3,46343
-1.1940025208305158,1.9806445080323964,0.028582606040761148,0.24598873327136916,2.0733234051020775,-0.023690051368226675,0,-1.1940023726366178,0.07941149357293527,-0.20431663162294525,1.4032079333498158,0,46343
-1.190296307685685,3.203750879826503,-0.19582396165345237,-0.14794857565364739,2.005428932251734,-0.15446983738604977,0,-1.1902963077404485,0.07693336680754446,-0.21874630046430818,1.3941823892735399,0,46343
-1.1865900945408543,1.2558407321544072,-0.18215487473237854,-0.14995780852143425,2.0033005998004363,-0.15446983738604977,0,-1.186590242844279,0.07564317702313586,-0.23770548595411975,1.3851615681402654,0,46343
-1.1828838813960234,1.2558407321544072,-0.18576761747469597,-0.1430161774688838,2.001455649362522,-0.15446983738604977,0,-1.1828837332025326,0.07172148126819707,-0.2504253491593324,1.3761549158359963,0,46343
-1.1791776682511925,1.3011409681467814,-0.18574569549203615,-0.14797897252002845,2.0022026799580104,-0.15446983738604977,1,-1.179177668306363,0.060993959214617983,-0.2557477409765952,1.3671624323607319,1,46343
-1.1754714551063616,1.3917414401315302,-0.18360464851893954,-0.14944714116623273,2.0036514890473742,-0.15446983738604977,2,-1.175471603410194,0.04608910939753447,-0.25722067290868367,1.35817467182847,2,46343
-1.1717652419615308,1.527642148108653,-0.18072702292847717,-0.15091632304131633,2.005836201166255,-0.15446983738604977,2,-1.1717650937684472,0.04560791973435164,-0.25749710047604235,1.3492010801252126,2,46343
-1.1680590288167,1.5729423841010275,-0.17711428018615974,-0.14997300695462476,2.001512029030106,-0.15446983738604977,2,-1.168059028872278,0.04231778541234008,-0.2575326090578656,1.3402416572509603,2,46343
-1.1643528156718692,1.6635428560857761,-0.17566596786510932,-0.15096293156976728,2.001885915246716,-0.15446983738604977,2,-1.1643529639761088,-0.02640812823172687,-0.2575359052131404,1.33128695731971,2,46343
-1.1606466025270383,1.7088430920781503,-0.18141975758052345,-0.15592572662091195,2.002972707523172,-0.15446983738604977,2,-1.1606464543343622,-0.13184580574123744,-0.2575360550383801,1.3223511491604663,2,46343
-1.1569403893822074,1.527642148108653,-0.18139637413235307,-0.15444134631263773,2.0018859152467163,-0.15446983738604977,3,-1.1569403894381929,-0.20496858993263609,-0.2575360550383801,1.3134200639442246,3,46343
-1.1532341762373768,1.7088430920781503,-0.18001382775928185,-0.15539986083251994,2.0058591981359277,-0.15446983738604977,3,-1.1532343245420236,-0.2296476047831181,-0.2575360550383801,1.304503147556988,3,46343
-1.149527963092546,1.5729423841010275,-0.1792787106074267,-0.14944714116623273,2.0040365028299543,-0.15446983738604977,3,-1.149527814900277,-0.2226462951838099,-0.2575351560869416,1.2955956770557548,3,46343
-1.145821749947715,1.6635428560857761,-0.17575511726125878,-0.15189104922326843,2.0083940576640154,-0.15446983738604977,3,-1.1458217500041077,-0.23850149458567935,-0.25751687740769075,1.2867023753835265,3,46343
-1.1421155368028841,1.7088430920781503,-0.17787278078618518,-0.15141077873444797,2.005847328732226,-0.15446983738604977,3,-1.1421156851079386,-0.33303721878870746,-0.25724854040327916,1.2778185195973015,3,46343
-1.1384093236580535,1.6182426200934017,-0.18793058643045224,-0.1543957510130662,2.0076366413402877,-0.15446983738604977,3,-1.1384091754661918,-0.4979559535383877,-0.254517675758159,1.2689441096970806,3,46343
-1.1347031105132226,1.935344272040022,-0.18068317896315766,-0.1599148087189839,2.002621076438502,-0.15446983738604977,3,-1.1347031105700227,-0.5200154921599188,-0.23531876988473016,1.2600838686258644,3,46343
-1.1309968973683917,1.8447438000552734,-0.18068171749764714,-0.1648776037701286,2.00409362433527,-0.15446983738604977,3,-1.1309970456738532,-0.49595300156538974,-0.14285307438967218,1.2512330734406516,3,46343
-1.1272906842235608,1.7994435640628992,-0.17060345133623092,-0.16093513020050754,2.000856244475576,-0.15446983738604977,3,-1.1272905360321068,-0.355532835542498,0.15763103276596319,1.2423964470844442,3,46343
-1.1235844710787302,1.935344272040022,-0.17704851423818072,-0.16095032863369804,1.9993955659825104,-0.15446983738604977,3,-1.1235844711359373,-0.25505141156376887,0.7965818930847145,1.2335692666142402,3,46343
-1.1198782579338993,1.7994435640628992,-0.17492938924774362,-0.15645159240930395,2.0008213781022017,-0.15446983738604977,3,-1.119878406239768,-0.14279287057864362,1.619689248253539,1.2247562549730415,3,46343
-1.1161720447890684,1.8900440360476478,-0.17207514710545163,-0.15940414136378245,2.0044548993104465,-0.15446983738604977,3,-1.1161718965980214,-0.09038830882265436,2.0873200409639634,1.2159526892178456,3,46343
-1.1124658316442375,1.8900440360476478,2.1502666225868943,-0.14569110171041538,-0.5569653869109948,5.469060961380343,0,-1.112465831701852,-0.05584189844153264,1.7969022421921372,1.2071585693486537,0,46343
-1.1087596184994069,1.4370416761239044,1.8407399191561138,-0.06385767126825591,-0.6731379174810951,-0.15446983738604977,2,-1.108759766805683,-0.022766123968512877,1.0050015367373715,1.1983833412514684,2,46343
-1.105053405354576,1.3011409681467814,1.8056852074177543,-0.07791216905396997,-0.6840162259738884,-0.15446983738604977,2,-1.1050532571639362,0.005097764965159485,0.2866653236556393,1.1896128360972844,2,46343
